reanalysis_specific_humidity_g_per_kg,reanalysis_dew_point_temp_k,station_avg_temp_c,precipitation_amt_mm,ndvi_avg,quarter_2,quarter_4,ndvi_avg_movingMean,reanalysis_specific_humidity_g_per_kg_movingMean,reanalysis_dew_point_temp_k_movingMean,station_avg_temp_c_movingMean,precipitation_amt_mm_movingMean
18.1042857143,296.63285714299997,28.014285714299998,27.62,0.136425,0,1,0.1346675474166666,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
17.86,296.42571428599996,28.4,8.01,0.14363392500000002,0,1,0.1272415732499999,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
17.592857142899998,296.168571429,28.2,0.0,0.09909523333333335,0,1,0.12140966908333324,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
17.5557142857,296.114285714,28.0714285714,70.07,0.152691675,0,1,0.12400574233333324,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
17.4414285714,296.007142857,27.9,0.0,0.15839446666666668,0,1,0.12023054649999991,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
16.6628571429,295.298571429,27.6428571429,0.0,0.03562083249999999,0,1,0.10952334474999992,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
16.58,295.18857142900004,27.1714285714,12.5,0.118516975,0,1,0.1140792089999999,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
16.661428571400002,295.255714286,26.8857142857,91.81,0.20488569999999998,0,1,0.1193670639999999,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
16.4014285714,294.965714286,26.785714285700003,6.09,0.1411302475,0,1,0.12535273874999991,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
15.9328571429,294.52,26.528571428600003,5.29,0.123033315,0,1,0.1313427369999999,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
15.5714285714,294.16,26.228571428600002,14.82,-0.027395242500000003,0,1,0.1149607127499999,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
15.65,294.234285714,26.0428571429,42.62,0.035876790000000006,0,1,0.10418499924999991,16.20458791208847,294.7774450549808,26.957692307698075,24.566538461538457
15.78,294.401428571,26.971428571399997,5.25,0.035876790000000006,0,0,0.10418499924999991,16.484285714284628,295.04467032967307,27.303571428574994,29.944615384615364
14.951428571400001,293.585714286,25.5,12.6,0.042975002500000005,0,0,0.10418499924999991,16.47335164835001,295.0338186813269,27.29642857143269,29.287115384615365
15.0971428571,293.721428571,25.4571428571,0.0,0.1774,0,0,0.10418499924999991,16.485467032965396,295.0463736263654,27.31483516483846,29.287115384615365
14.7757142857,293.37,25.0857142857,0.0,0.13306189999999998,0,0,0.10418499924999991,16.490961538459626,295.0520329670193,27.319230769234615,29.287115384615365
14.9385714286,293.531428571,25.3285714286,0.0,0.084251175,0,0,0.10418499924999991,16.50310439560386,295.06530219778847,27.337087912092308,29.287115384615365
14.6342857143,293.23,25.785714285700003,0.0,0.226414275,0,0,0.10418499924999991,16.48736263736155,295.0498626373461,27.320054945059614,27.826153846153826
14.2885714286,292.852857143,25.2571428571,0.0,0.08779375,0,0,0.10418499924999991,16.48549450549424,295.0495054945,27.316758241761537,27.826153846153826
14.02,292.577142857,25.7,0.0,0.28398749999999995,0,0,0.10418499924999991,16.47140109890001,295.03478021976923,27.305769230773077,27.54326923076921
14.1571428571,292.672857143,25.7428571429,0.0,0.10142062,0,0,0.10418499924999991,16.477747252746163,295.04192307692307,27.306593406598076,27.54326923076921
14.558571428599999,293.12857142900003,25.3142857143,0.0,0.15727776666666665,0,0,0.10418499924999991,16.498214285713473,295.06532967034616,27.301648351653846,27.54326923076921
15.2585714286,293.887142857,25.8857142857,7.15,0.1067321475,0,0,0.14013141366666654,16.54967032966924,295.1251648351731,27.320604395609614,27.68076923076921
14.3342857143,292.864285714,25.842857142899998,0.0,0.10847082499999999,0,0,0.14668099591666656,16.53563186813078,295.1092307692308,27.299725274730765,27.494615384615365
14.617142857100001,293.17571428599996,26.728571428600002,0.0,0.10786072500000002,0,0,0.13972706841666654,16.53502747252501,295.10832417582697,27.310989010994223,26.975384615384595
14.9457142857,293.532857143,26.7,46.62,0.126030375,1,0,0.13902391591666657,16.530137362634626,295.10293956044234,27.30741758242307,27.871923076923053
14.5471428571,293.151428571,26.4285714286,0.0,0.1037226325,1,0,0.14097106166666656,16.518296703292318,295.09137362636545,27.292582417588452,27.727884615384593
15.1471428571,293.734285714,25.971428571399997,0.0,0.160067875,1,0,0.13433642166666657,16.511510989005778,295.0849999999808,27.271428571434605,27.34826923076921
14.2942857143,292.852857143,25.971428571399997,0.0,0.16414285,1,0,0.14197133166666656,16.48854395603847,295.06153846151926,27.273351648357682,25.13961538461536
14.8814285714,293.455714286,26.6714285714,0.0,0.07433988250000001,1,0,0.12100656991666656,16.45554945054424,295.02810439559613,27.25769230769807,24.49826923076921
16.621428571400003,295.23571428599996,27.7571428571,68.0,0.11087679999999998,1,0,0.12195218791666655,16.454835164828854,295.0276373626346,27.27335164835576,25.08769230769229
16.28,294.924285714,27.4142857143,10.46,0.10783215,1,0,0.11700762624999987,16.45508241757693,295.0291208791154,27.291483516488448,24.617692307692288
16.7671428571,295.38428571400004,27.714285714299997,16.5,0.10624287499999999,1,0,0.11695869899999986,16.45335164834616,295.03027472526924,27.281593406598066,24.649615384615366
17.4871428571,296.064285714,29.1,17.52,0.161126775,1,0,0.12222429399999987,16.439917582411546,295.0185164835,27.28461538461922,23.48326923076921
16.7128571429,295.342857143,28.5714285714,6.59,0.1532143,1,0,0.12675965149999985,16.416098901094237,294.9971978021923,27.302472527474986,22.41384615384613
17.0157142857,295.642857143,28.228571428600002,42.53,0.0673142875,1,0,0.12088804274999984,16.38771978021539,294.971510989,27.270329670332675,23.068653846153822
16.8314285714,295.491428571,28.3285714286,13.82,0.11550873333333332,1,0,0.12206665283333318,16.381978021973087,294.96667582415387,27.28186813187114,22.744999999999973
16.8371428571,295.462857143,28.0714285714,38.34,0.07192679999999999,1,0,0.11325254533333318,16.36513736263078,294.9506868131731,27.29587912088076,21.67942307692305
17.2285714286,295.852857143,28.4,12.67,0.130379775,0,0,0.10987623783333318,16.351785714278854,294.9380494505385,27.287362637363454,21.759807692307668
16.4785714286,295.154285714,27.9285714286,15.39,0.1672899,0,0,0.11917123958333317,16.333928571423087,294.9212087911923,27.281318681319224,21.33884615384613
16.502857142899998,295.168571429,28.1714285714,9.77,0.18222677499999998,0,0,0.12630623708333316,16.315521978017316,294.9041483516346,27.28681318681345,20.104807692307666
16.8828571429,295.562857143,28.2571428571,43.28,0.136913125,0,0,0.12921433458333317,16.30717032966732,294.8968956043846,27.282142857142297,20.84461538461536
16.58,295.237142857,28.514285714299998,2.79,0.20985715,0,0,0.13957576208333317,16.27920329670001,294.87082417580774,27.29313186813076,19.39769230769228
16.7085714286,295.362857143,28.2571428571,26.96,0.13950953333333332,0,0,0.1374140379166665,16.24807692307501,294.842087912077,27.27829670329422,19.678076923076897
16.8314285714,295.465714286,28.3857142857,30.03,0.022491667500000003,0,0,0.12434177466666652,16.225824175821163,294.82101648351926,27.265934065930757,20.116153846153825
16.8642857143,295.487142857,28.514285714299998,17.77,0.1122333425,0,0,0.12883368016666652,16.204890109886545,294.8012912087885,27.248626373623065,18.403461538461514
17.338571428599998,295.93142857099997,28.5714285714,3.24,0.164002675,0,0,0.13368307433333318,16.193763736261545,294.79054945053855,27.240934065930762,18.43961538461536
17.7057142857,296.29571428599996,29.4285714286,59.91,0.14624284999999998,0,0,0.14111467933333316,16.19719780219616,294.7941758241731,27.255769230767296,18.998461538461513
17.5214285714,296.13142857099996,29.285714285700003,19.45,0.165433025,0,0,0.14462000433333316,16.196428571426928,294.7942307692116,27.272252747249986,18.540576923076898
17.3057142857,295.907142857,28.5571428571,61.11,0.14421250000000002,0,0,0.14231226433333316,16.188763736261542,294.78684065932697,27.271428571424988,19.438461538461514
17.3542857143,295.961428571,28.3714285714,39.22,0.14421250000000002,0,0,0.14231226433333316,16.177252747250005,294.7772252747116,27.27554945054614,18.82038461538459
17.2485714286,295.821428571,28.014285714299998,55.88,0.14421250000000002,0,1,0.14231226433333316,16.160494505492313,294.76126373625004,27.270329670326912,18.49384615384613
16.744285714300002,295.362857143,28.714285714299997,0.63,0.14421250000000002,0,1,0.14231226433333316,16.134340659338466,294.73684065932696,27.28379120878845,17.974807692307664
16.9,295.481428571,28.3285714286,16.7,0.14421250000000002,0,1,0.14231226433333316,16.115879120876926,294.7186813186539,27.282417582415373,18.14192307692305
17.1242857143,295.685714286,28.5714285714,75.57,0.14421250000000002,0,1,0.14231226433333316,16.106868131865387,294.70939560436545,27.289560439557683,19.595192307692283
17.641428571400002,296.171428571,27.6714285714,111.52,0.14421250000000002,0,1,0.14231226433333316,16.108516483513462,294.7104945054616,27.281868131865373,20.392307692307668
17.2642857143,295.845714286,28.157142857100002,5.41,0.14421250000000002,0,1,0.14231226433333316,16.10510989010769,294.70739010986546,27.286813186809603,20.49634615384613
16.9842857143,295.58,27.3142857143,32.26,0.14421250000000002,0,1,0.14231226433333316,16.11129120878846,294.7128021977693,27.28049450549037,21.116730769230745
17.6442857143,296.174285714,27.285714285700003,32.17,0.14421250000000002,0,1,0.14231226433333316,16.13175824175577,294.7317582417116,27.282692307688446,21.49499999999998
17.8485714286,296.377142857,27.8571428571,11.16,0.14421250000000002,0,1,0.14231226433333316,16.15458791208654,294.75332417576925,27.301373626369216,19.944038461538444
16.178571428599998,294.812857143,26.8857142857,17.52,0.14421250000000002,0,1,0.14231226433333316,16.150302197801924,294.750384615327,27.303296703292293,20.163846153846137
16.58,295.20428571400004,26.3714285714,45.95,0.14421250000000002,0,1,0.14231226433333316,16.162747252746154,294.7635439559808,27.30027472526922,20.945769230769216
15.3271428571,293.93857142900004,26.5857142857,0.0,0.14421250000000002,0,1,0.14231226433333316,16.15804945054808,294.7592857142308,27.30714285713653,20.660769230769215
15.5957142857,294.211428571,26.6428571429,0.0,0.14421250000000002,0,1,0.14231226433333316,16.15700549450385,294.7588461537885,27.318681318674994,19.841153846153833
17.067142857100002,295.674285714,27.3142857143,71.43,0.17470835,0,0,0.14231226433333316,16.18175824175577,294.7833241757693,27.32527472526922,21.113846153846143
14.25,292.734285714,25.7,0.0,0.24744197500000004,0,0,0.14231226433333316,16.168269230767308,294.76695054938466,27.329120879115376,20.871538461538453
14.6985714286,293.30857142900004,25.771428571399998,0.0,0.16293966666666662,0,0,0.14231226433333316,16.160604395603848,294.75901098896156,27.33516483515961,20.871538461538453
14.281428571400001,292.83,24.7571428571,37.99,0.071607125,0,0,0.14231226433333316,16.151098901098077,294.74862637357694,27.328846153840377,21.602115384615374
14.947142857100001,293.532857143,26.1285714286,0.0,0.1224625,0,0,0.14231226433333316,16.151263736261537,294.7486538461154,27.34423076922499,21.602115384615374
15.274285714300001,293.91,25.5,0.0,0.19070096666666667,0,0,0.14231226433333316,16.163571428569234,294.76173076919235,27.338736263730762,21.602115384615374
14.46,293.025714286,26.0857142857,0.0,0.10948243250000002,0,0,0.14231226433333316,16.16686813186539,294.76505494501924,27.354670329665378,21.602115384615374
15.2271428571,293.88285714299997,26.6285714286,0.0,0.14968096666666666,0,0,0.14231226433333316,16.19008241757885,294.79016483513465,27.37252747252307,21.602115384615374
14.53,293.13285714299997,25.9285714286,0.0,0.0964488175,0,0,0.14231226433333316,16.197252747250005,294.7990109889808,27.376098901094224,21.602115384615374
14.8528571429,293.444285714,25.2428571429,0.0,0.09376999999999999,0,0,0.14192427999999985,16.20291208790962,294.8050824175385,27.374725274721147,21.602115384615374
15.191428571400001,293.81142857099996,25.5,0.0,0.14843840000000003,0,0,0.13929728499999988,16.20162087911731,294.80362637357695,27.36730769230384,21.464615384615374
14.3042857143,292.821428571,25.2571428571,19.43,0.12222739999999999,0,0,0.12677582749999985,16.20104395604039,294.80280219775,27.356043956038455,21.83826923076922
12.4814285714,290.63142857099996,24.6285714286,0.0,0.1799494,0,0,0.12847680083333318,16.159972527469236,294.75387362630767,27.31565934065384,21.83826923076922
12.331428571400002,290.37857142900003,25.2428571429,0.0,0.252200525,1,0,0.14653614083333316,16.109697802194237,294.6932142856539,27.287637362632687,20.941730769230762
14.1228571429,292.555714286,25.971428571399997,0.0,0.2502,1,0,0.1593098908333332,16.101538461536542,294.6817582417115,27.278846153840377,20.941730769230762
15.735714285699999,294.338571429,27.285714285700003,5.43,0.11860239999999998,1,0,0.1521000341666665,16.112857142855777,294.69337912084615,27.304120879115377,21.04615384615384
15.01,293.554285714,26.657142857100002,6.44,0.17779285,1,0,0.1589310759166665,16.126620879119237,294.706868131827,27.31730769230192,21.169999999999995
13.69,292.1,26.3285714286,0.0,0.171491975,1,0,0.1611121767499998,16.1037087912077,294.68079670325005,27.310714285709615,21.169999999999995
15.617142857100001,294.202857143,27.842857142899998,20.96,0.17487143333333333,1,0,0.16895443833333312,16.08439560439424,294.66093406588465,27.312362637359612,20.265384615384612
16.8228571429,295.428571429,27.771428571399998,9.01,0.156226775,1,0,0.17520011583333311,16.094835164834624,294.6706318680962,27.319230769226923,20.237499999999994
16.788571428599997,295.398571429,26.9142857143,119.62,0.114957425,1,0,0.17185201833333313,16.095247252748088,294.67090659338464,27.303846153842304,22.22057692307692
17.4128571429,295.994285714,27.228571428600002,204.62,0.166608325,1,0,0.17629011083333315,16.09381868132116,294.6695604395385,27.267857142853845,25.81865384615384
17.411428571400002,295.992857143,27.7,178.89,0.1510809333333333,1,0,0.1734032641666665,16.107252747253856,294.6820604395385,27.251098901096153,29.13211538461538
17.2171428571,295.827142857,27.3,106.04,0.16531607500000003,1,0,0.16471481916666647,16.11112637362693,294.68560439557695,27.23324175823846,30.35346153846153
17.2957142857,295.892857143,27.771428571399998,20.16,0.1267375,1,0,0.15236856916666647,16.120054945055777,294.69332417580773,27.222527472523076,30.475384615384613
18.0528571429,296.625714286,28.842857142899998,26.56,0.212691075,1,0,0.1617774366666665,16.143434065936546,294.7156868131731,27.237362637359613,30.248846153846152
18.2071428571,296.741428571,29.214285714299997,2.04,0.23758690000000002,0,0,0.16775684166666646,16.162252747253856,294.73277472525,27.253021978019227,30.04442307692307
17.5657142857,296.145714286,29.657142857100002,41.18,0.269825,0,0,0.17759014416666646,16.18315934065962,294.75184065932694,27.286263736259613,30.54038461538461
18.0128571429,296.582857143,29.285714285700003,25.89,0.21159046666666667,0,0,0.1812620474999998,16.212197802198084,294.77903846151924,27.30769230768846,30.850384615384613
18.3542857143,296.848571429,29.228571428600002,36.58,0.13682677499999998,0,0,0.1793220474999998,16.240494505494237,294.80376373625,27.32637362637115,30.721538461538458
18.7771428571,297.244285714,28.5571428571,101.64,0.13874286666666666,0,0,0.18170059166666647,16.28274725274616,294.8423626373461,27.327197802194227,32.622499999999995
18.6728571429,297.11,28.7,60.71,0.12984524249999999,0,0,0.17802428341666646,16.32052197802116,294.8759615384423,27.335714285711536,33.27153846153846
18.0428571429,296.55857142900004,29.0,19.79,0.11463509999999999,0,0,0.17437970008333312,16.343818681319235,294.89697802196156,27.347527472524995,33.074615384615385
18.8571428571,297.27,30.0714285714,4.05,0.1353737925,0,0,0.17138547183333314,16.382142857142313,294.93126373625006,27.377472527469227,32.810769230769225
18.404285714300002,296.887142857,28.4285714286,75.11,0.11729284999999999,0,0,0.17044100683333313,16.402637362636547,294.9496428571346,27.37472527472307,34.192884615384614
18.3971428571,296.85,29.1142857143,35.83,0.1185852425,0,0,0.16103042358333314,16.4159340659327,294.9603021977885,27.36868131867884,33.72980769230769
18.5457142857,296.994285714,29.5714285714,20.23,0.161451775,0,0,0.15341691108333314,16.435631868130777,294.97689560438465,27.374175824173072,33.74480769230768
18.63,297.051428571,29.3714285714,40.29,0.098571425,0,0,0.13629155358333314,16.461098901098087,294.99890109888463,27.38983516483269,33.34442307692307
18.5285714286,296.964285714,29.5857142857,121.4,0.15046667500000002,0,0,0.1301791744166665,16.48368131868078,295.01818681317314,27.413186813184613,34.92480769230769
18.2542857143,296.771428571,29.9571428571,36.72,0.0954523825,0,1,0.12604173516666647,16.503021978021163,295.0364560439424,27.450549450546152,34.55634615384615
18.1457142857,296.66,28.0571428571,68.18,0.19295,0,1,0.13146244849999983,16.529972527471163,295.0614010988847,27.437912087907687,35.85538461538461
18.1385714286,296.63428571400004,28.3857142857,45.63,0.101641975,0,1,0.1286421217499998,16.553791208790393,295.0835714285578,27.439010989005762,36.411730769230765
17.621428571400003,296.161428571,27.842857142899998,55.67,0.08479269,0,1,0.1256578807499998,16.56335164835001,295.0927197801924,27.424999999996146,36.029038461538455
17.8471428571,296.337142857,27.471428571399997,54.74,0.14274286666666666,0,1,0.12639478816666647,16.567307692305782,295.0959065933847,27.421153846149995,34.93711538461538
17.67,296.17,28.0428571429,30.3,0.21708750000000002,0,1,0.1363742531666665,16.575109890107704,295.10214285711544,27.418956043953838,35.41576923076922
16.6042857143,295.22,27.228571428600002,0.0,0.1227125,0,1,0.1367869789166665,16.567802197800013,295.09521978019234,27.417307692305762,34.795384615384606
16.77,295.37,27.157142857100002,24.86,0.125485725,0,1,0.1331903739166665,16.550989010986548,295.0797527472308,27.414835164832688,34.654807692307685
16.5414285714,295.14,27.3142857143,90.49,0.16079525,0,1,0.1394127564166665,16.525851648348088,295.0559615384424,27.404395604394228,36.180384615384604
17.2571428571,295.837142857,27.2,20.21,0.16213926666666667,0,1,0.14058001558333316,16.546593406588475,295.0756593406347,27.41043956043846,36.232115384615376
16.0657142857,294.687142857,27.014285714299998,0.0,0.188203575,0,1,0.14985513483333318,16.536703296698086,295.06571428569237,27.42280219780192,35.34846153846153
16.1057142857,294.731428571,26.6142857143,0.0,0.0787833325,0,1,0.13843846808333318,16.551675824171163,295.08096153842314,27.423351648351918,35.34846153846153
15.371428571400001,293.971428571,25.714285714299997,0.0,0.10949362333333335,0,1,0.13922363291666653,16.5473626373577,295.0763461538077,27.40549450549423,35.34846153846153
15.888571428599999,294.54,25.1857142857,6.35,0.059309535000000004,0,0,0.13667531741666653,16.52469780219424,295.05453296700006,27.36456043955961,34.09692307692306
16.0157142857,294.661428571,26.2571428571,15.0,0.16117737499999998,0,0,0.13851876824999987,16.558653846150012,295.09159340655776,27.375274725273073,34.3853846153846
15.9171428571,294.551428571,25.971428571399997,55.68,0.1087273675,0,0,0.12768275499999987,16.582087912082702,295.11549450544237,27.379120879119228,35.45615384615383
15.208571428599999,293.802857143,25.5857142857,60.67,0.16906427499999999,0,0,0.13231793249999985,16.59991758241347,295.13420329665394,27.395054945053843,35.89230769230768
13.65,292.04,24.785714285700003,0.0,0.15645119999999998,0,0,0.13541447999999984,16.57497252746924,295.10549450544244,27.369230769228842,35.89230769230768
14.058571428599999,292.581428571,25.157142857100002,0.0,0.10042142500000001,0,0,0.12937709749999984,16.551593406590392,295.0799450548847,27.36263736263461,35.89230769230768
15.238571428599998,293.85,25.3142857143,29.3,0.15972857499999998,0,0,0.12913602833333315,16.56656593406347,295.0957967032309,27.347802197799997,36.45576923076922
15.125714285699999,293.698571429,25.971428571399997,7.2,0.11543333333333335,0,0,0.12185900416666648,16.564615384613468,295.09225274719245,27.33516483516153,36.594230769230755
15.128571428599999,293.731428571,25.5571428571,177.58,0.169419925,0,0,0.13092266341666647,16.57612637362501,295.10376373619243,27.3280219780173,40.00923076923076
13.6957142857,292.12857142900003,25.5714285714,9.96,0.16011986666666667,0,0,0.1359852877499998,16.553873626371164,295.078461538404,27.334340659334607,40.200769230769225
14.9428571429,293.56142857099996,26.2428571429,0.0,0.1042380925,0,0,0.14047814349999982,16.549093406592316,295.0736538460963,27.348626373621148,40.200769230769225
15.235714285699999,293.83428571400003,26.2,0.0,0.1464333325,0,0,0.1390037392499998,16.567005494503857,295.0931318680771,27.36675824175384,39.82711538461538
14.5285714286,293.08428571400003,26.4,0.0,0.08200953333333334,0,0,0.13633195583333313,16.606373626373088,295.14030219775015,27.400824175819228,39.82711538461538
14.7271428571,293.321428571,25.9285714286,0.0,0.06551697499999999,1,0,0.12597722583333312,16.65244505494424,295.19689560432704,27.414010989005764,39.82711538461538
15.751428571400002,294.36571428599996,26.228571428600002,49.18,0.134717875,1,0,0.12380389333333312,16.683763736261547,295.23170329663475,27.418956043951916,40.772884615384605
15.1857142857,293.8,26.1285714286,46.16,0.1638315575,1,0,0.13014490658333314,16.673186813184625,295.22134615376933,27.396703296699993,41.55615384615384
14.7057142857,293.282857143,26.1285714286,0.0,0.15566666666666668,1,0,0.1297387157499998,16.667335164832703,295.2161263735578,27.38653846153653,41.43230769230768
14.9385714286,293.538571429,26.014285714299998,5.63,0.234898825,1,0,0.14168526491666647,16.69134615384424,295.24379120873084,27.3804945054923,41.54057692307692
14.361428571400001,292.91571428599997,25.4428571429,0.0,0.026514285,1,0,0.12739470091666646,16.667197802196164,295.21903846148086,27.33434065933846,41.137499999999996
15.7971428571,294.451428571,25.842857142899998,21.7,0.1255643,1,0,0.12393914424999979,16.647472527469237,295.2002472526732,27.297252747251914,41.38153846153845
16.8571428571,295.467142857,26.728571428600002,44.07,0.130766675,1,0,0.1265920024999998,16.648791208786545,295.2015659339809,27.29368131868076,39.928653846153836
17.66,296.237142857,28.1142857143,68.06,0.11405535,1,0,0.12335420424999981,16.65354395603847,295.206236263654,27.310714285713455,37.302499999999995
17.3942857143,296.005714286,27.8142857143,137.06,0.117547325,1,0,0.12690798341666648,16.653214285709623,295.206483516404,27.31291208791153,36.498076923076916
16.8,295.43857142900004,26.9428571429,27.82,0.111775,1,0,0.13153378591666648,16.64519230768847,295.19901098894246,27.306043956044224,34.99384615384615
16.81,295.435714286,26.4428571429,47.93,0.10953034999999998,1,0,0.12901503341666648,16.635851648348083,295.190219780154,27.280494505496147,35.52788461538461
17.4685714286,296.044285714,27.6857142857,15.99,0.16070535000000002,1,0,0.1287024126666665,16.624615384611545,295.1790384614617,27.258241758242303,35.32461538461538
17.211428571400003,295.83428571400003,27.9428571429,6.01,0.15965553333333335,0,0,0.12910129933333317,16.605467032963467,295.1615934065194,27.2337912087923,35.40096153846153
17.7642857143,296.341428571,28.014285714299998,24.35,0.11700833249999999,0,0,0.11731225008333317,16.6092857142827,295.1653571427694,27.202197802199994,35.077307692307684
17.538571428599997,296.124285714,27.271428571399998,97.22,0.13487412499999998,0,0,0.12814823408333317,16.600164835161543,295.1565384614425,27.16346153846346,36.44903846153845
17.1457142857,295.794285714,27.514285714299998,14.89,0.079283325,0,0,0.12352013658333319,16.576923076919236,295.13626373615404,27.130494505496152,36.03192307692307
17.39,296.03,27.1714285714,41.78,0.1537226325,0,0,0.12581573233333318,16.55024725274424,295.1129120878079,27.103846153848075,34.88076923076922
17.81,296.408571429,27.6714285714,34.04,0.11046903333333334,0,0,0.12545710066666654,16.533653846150006,295.0994230768271,27.084065934067304,34.367884615384604
17.48,296.078571429,28.014285714299998,19.92,0.120705,0,0,0.12577286816666652,16.52282967032501,295.09019230759634,27.065109890111536,34.37038461538461
17.5228571429,296.12857142900003,26.785714285700003,110.91,0.21207223333333333,0,0,0.13580259149999988,16.497170329667316,295.06824175815404,27.001923076924996,36.42538461538461
17.4228571429,295.98571428599996,27.7571428571,15.74,0.174196425,0,0,0.14226919899999987,16.478296703294237,295.0509065933271,26.989010989011533,35.28365384615384
18.4857142857,296.911428571,28.485714285700002,10.59,0.103933925,0,0,0.1365920564999999,16.479999999998082,295.0520879120002,26.97692307692307,34.79826923076923
17.97,296.452857143,27.9428571429,63.31,0.13794167499999999,0,0,0.13442067066666655,16.46892857142693,295.0416758240964,26.945604395605763,35.62673076923076
18.407142857100002,296.88,27.0428571429,243.55,0.0955651,0,0,0.13227634741666655,16.46464285714039,295.0383791208079,26.90082417582692,39.535576923076924
18.595714285699998,297.092857143,27.8714285714,59.12,0.103168925,0,0,0.12910582741666654,16.465934065930774,295.04085164828865,26.86785714285961,38.33788461538461
17.5214285714,296.09,27.4142857143,27.58,0.09749405750000001,0,0,0.13092690066666654,16.451840659336543,295.0277472526925,26.818956043959606,38.162115384615376
17.9414285714,296.46,27.285714285700003,28.18,0.09617500000000001,0,1,0.12517213741666655,16.4479120879077,295.0239010988463,26.804120879124987,37.39288461538461
17.4857142857,296.048571429,27.5714285714,4.62,0.17230953333333332,0,1,0.13135618741666655,16.43535714285193,295.0126373625963,26.788461538465373,36.60423076923076
18.23,296.717142857,29.0428571429,17.37,0.03205714999999999,0,1,0.12249140241666653,16.447060439555777,295.0233241757886,26.8115384615423,35.867692307692295
17.1442857143,295.72,27.0428571429,16.06,0.0870875,0,1,0.1099929290833332,16.433543956040392,295.0114560439232,26.80329670330191,35.12384615384614
17.7014285714,296.26,26.842857142899998,51.59,0.048378575,0,1,0.0974111440833332,16.43414835164424,295.013186813154,26.780219780224986,35.533269230769214
16.6771428571,295.265714286,26.157142857100002,34.32,0.0577726175,0,1,0.09279501333333322,16.43554945054424,295.0140659340386,26.75961538461922,36.19326923076921
16.842857142899998,295.43857142900004,25.8714285714,42.76,0.05269722333333333,0,1,0.08427056816666656,16.436950549446163,295.0153846153655,26.734890109894216,36.53749999999998
17.128571428599997,295.667142857,25.6142857143,65.18,0.13786983333333333,0,1,0.0885010414999999,16.44824175823847,295.0255219780002,26.70219780220191,36.05076923076921
14.458571428599999,292.94142857099996,25.014285714299998,0.0,0.09096190750000001,0,1,0.08728033974999991,16.39442307692116,294.9698351648078,26.660164835169216,35.66211538461537
14.2457142857,292.662857143,24.8,0.0,0.1271381,0,1,0.0902447439999999,16.359423076921164,294.93090659338475,26.617582417586522,35.66211538461537
14.3328571429,292.787142857,24.9571428571,0.0,0.17199523333333336,0,1,0.09782676733333326,16.325329670328856,294.89351648350015,26.585714285717295,35.66211538461537
13.1528571429,291.424285714,24.514285714299998,0.0,0.08670312499999999,0,1,0.08926612649999992,16.282664835165395,294.84453296701935,26.56263736264037,35.66211538461537
16.3771428571,295.01428571400004,26.6285714286,0.0,0.160765475,0,0,0.10213695899999993,16.292060439559627,294.85365384613476,26.590384615388448,35.539999999999985
14.9671428571,293.55857142900004,24.6714285714,0.0,0.1986190333333334,0,0,0.11329011233333326,16.271895604394242,294.8324450549424,26.559890109894216,35.251538461538445
14.2785714286,292.797142857,24.3857142857,0.0,0.082089275,0,0,0.11666118233333325,16.240384615384627,294.79870879121165,26.529395604399987,34.180769230769215
15.1742857143,293.787142857,24.9,6.65,0.11982024249999998,0,0,0.12286594483333324,16.23972527472501,294.7984065934039,26.516208791213447,33.141923076923064
14.898571428599999,293.532857143,24.6285714286,66.05,0.07567677499999999,0,0,0.1251638999999999,16.26373626373655,294.82711538461547,26.5131868131923,34.41211538461537
14.058571428599999,292.575714286,23.7,53.52,0.0823851075,0,0,0.11961542741666657,16.26373626373655,294.8270054945193,26.48516483517114,35.44134615384614
15.0171428571,293.637142857,24.5714285714,24.98,0.130964275,0,0,0.12361566416666656,16.259478021976935,294.82291208792316,26.470879120884604,35.35826923076922
14.614285714300001,293.221428571,24.6857142857,0.0,0.109347875,0,0,0.12183664166666656,16.24964285714232,294.81373626373085,26.446153846159607,35.219807692307675
13.931428571400001,292.472857143,24.471428571399997,0.0,0.12073555666666667,0,0,0.11671067399999988,16.226620879119242,294.78953296703855,26.425274725280758,31.804807692307676
13.885714285699999,292.41,24.5714285714,0.0,0.24735715,0,0,0.1327760764999999,16.230274725273087,294.79494505494233,26.406043956049988,31.613269230769216
13.9771428571,292.495714286,24.3571428571,0.0,0.13590476666666665,0,0,0.13029000566666654,16.211703296700012,294.7744505494616,26.3697802197846,31.613269230769216
14.222857142899999,292.767142857,24.7428571429,0.0,0.194423225,0,0,0.12987042483333322,16.19222527472309,294.7539285714424,26.341758241763447,31.613269230769216
14.2271428571,292.758571429,25.3142857143,0.0,0.160616075,0,0,0.13772310483333322,16.18642857142501,294.7476648351924,26.3208791208846,31.613269230769216
